user_id_new	original_stu_id
21168	43673
21169	43674
21170	43681
21171	43683
21172	43684
21173	43689
21174	43693
21175	43701
21176	43702
21177	43706
21178	43708
21179	43709
21180	43711
21181	43714
21182	43716
21183	43721
21184	43724
21185	43725
21186	43726
21187	43727
21188	43728
21189	43729
21190	43735
21191	43737
21192	43739
21193	43741
21194	43743
21195	43744
21196	43745
21197	43751
21198	43757
21199	43758
21200	43761
21201	43762
21202	43763
21203	43764
21204	43768
21205	43774
21206	43776
21207	43777
21208	43780
21209	43784
21210	43785
21211	43786
21212	43789
21213	43795
21214	43796
21215	43801
21216	43803
21217	43804
21218	43805
21219	43807
21220	43811
21221	43812
21222	43819
21223	43822
21224	43823
21225	43824
21226	43826
21227	43828
21228	43829
21229	43832
21230	43833
21231	43835
21232	43836
21233	43837
21234	43838
21235	43845
21236	43846
21237	43855
21238	43861
21239	43862
21240	43863
21241	43864
21242	43866
21243	43867
21244	43869
21245	43870
21246	43873
21247	43880
21248	43882
21249	43887
21250	43888
21251	43892
21252	43895
21253	43896
21254	43902
21255	43903
21256	43906
21257	43909
21258	43910
21259	43916
21260	43920
21261	43925
21262	43926
21263	43929
21264	43939
21265	43940
21266	43941
21267	43942
21268	43944
21269	43946
21270	43948
21271	43949
21272	43952
21273	43958
21274	43959
21275	43961
21276	43964
21277	43966
21278	43967
21279	43968
21280	43970
21281	43973
21282	43976
21283	43978
21284	43980
21285	43981
21286	43983
21287	43984
21288	43986
21289	43991
21290	43992
21291	43994
21292	43996
21293	43998
21294	44000
21295	44001
21296	44002
21297	44007
21298	44008
21299	44011
21300	44013
21301	44021
21302	44026
21303	44028
21304	44031
21305	44034
21306	44036
21307	44040
21308	44041
21309	44042
21310	44044
21311	44047
21312	44053
21313	44055
21314	44056
21315	44062
21316	44065
21317	44068
21318	44072
21319	44073
21320	44075
21321	44076
21322	44077
21323	44078
21324	44079
21325	44080
21326	44081
21327	44082
21328	44087
21329	44090
21330	44091
21331	44092
21332	44093
21333	44094
21334	44096
21335	44098
21336	44099
21337	44102
21338	44103
21339	44104
21340	44106
21341	44107
21342	44110
21343	44113
21344	44114
21345	44116
21346	44117
21347	44119
21348	44121
21349	44123
21350	44124
21351	44125
21352	44127
21353	44128
21354	44129
21355	44130
21356	44131
21357	44132
21358	44134
21359	44137
21360	44141
21361	44142
21362	44144
21363	44145
21364	44147
21365	44149
21366	44150
21367	44151
21368	44153
21369	44155
21370	44158
21371	44161
21372	44162
21373	44163
21374	44164
21375	44167
21376	44168
21377	44169
21378	44177
21379	44182
21380	44184
21381	44187
21382	44188
21383	44189
21384	44191
21385	44195
21386	44196
21387	44199
21388	44200
21389	44202
21390	44203
21391	44204
21392	44205
21393	44206
21394	44208
21395	44212
21396	44213
21397	44214
21398	44217
21399	44219
21400	44226
21401	44231
21402	44232
21403	44233
21404	44234
21405	44235
21406	44239
21407	44240
21408	44243
21409	44244
21410	44247
21411	44248
21412	44249
21413	44251
21414	44252
21415	44257
21416	44263
21417	44264
21418	44266
21419	44268
21420	44269
21421	44271
21422	44272
21423	44273
21424	44276
21425	44277
21426	44280
21427	44281
21428	44282
21429	44285
21430	44287
21431	44289
21432	44291
21433	44292
21434	44294
21435	44295
21436	44298
21437	44301
21438	44304
21439	44307
21440	44308
21441	44311
21442	44313
21443	44314
21444	44316
21445	44317
21446	44321
21447	44323
21448	44324
21449	44326
21450	44328
21451	44329
21452	44330
21453	44331
21454	44335
21455	44336
21456	44345
21457	44349
21458	44350
21459	44351
21460	44354
21461	44355
21462	44356
21463	44358
21464	44359
21465	44362
21466	44363
21467	44365
21468	44366
21469	44367
21470	44369
21471	44373
21472	44374
21473	44382
21474	44383
21475	44386
21476	44388
21477	44390
21478	44394
21479	44395
21480	44397
21481	44399
21482	44400
21483	44401
21484	44402
21485	44408
21486	44410
21487	44411
21488	44415
21489	44416
21490	44417
21491	44422
21492	44424
21493	44425
21494	44427
21495	44429
21496	44431
21497	44434
21498	44438
21499	44440
21500	44442
21501	44443
21502	44446
21503	44447
21504	44451
21505	44452
21506	44454
21507	44455
21508	44456
21509	44457
21510	44459
21511	44461
21512	44463
21513	44466
21514	44469
21515	44470
21516	44471
21517	44473
21518	44477
21519	44478
21520	44482
21521	44486
21522	44488
21523	44490
21524	44491
21525	44494
21526	44498
21527	44499
21528	44502
21529	44505
21530	44506
21531	44507
21532	44509
21533	44510
21534	44513
21535	44517
21536	44518
21537	44519
21538	44520
21539	44521
21540	44523
21541	44526
21542	44527
21543	44528
21544	44531
21545	44534
21546	44535
21547	44536
21548	44537
21549	44541
21550	44542
21551	44547
21552	44549
21553	44550
21554	44552
21555	44556
21556	44560
21557	44563
21558	44565
21559	44568
21560	44569
21561	44575
21562	44577
21563	44579
21564	44584
21565	44586
21566	44588
21567	44590
21568	44593
21569	44594
21570	44595
21571	44599
21572	44600
21573	44601
21574	44602
21575	44604
21576	44605
21577	44606
21578	44614
21579	44617
21580	44619
21581	44622
21582	44623
21583	44624
21584	44625
21585	44628
21586	44629
21587	44630
21588	44631
21589	44632
21590	44633
21591	44637
21592	44638
21593	44643
21594	44644
21595	44646
21596	44647
21597	44652
21598	44656
21599	44657
21600	44658
21601	44659
21602	44660
21603	44661
21604	44662
21605	44666
21606	44668
21607	44670
21608	44671
21609	44672
21610	44674
21611	44676
21612	44677
21613	44678
21614	44679
21615	44680
21616	44682
21617	44685
21618	44688
21619	44689
21620	44690
21621	44697
21622	44703
21623	44707
21624	44708
21625	44714
21626	44715
21627	44716
21628	44717
21629	44718
21630	44720
21631	44722
21632	44723
21633	44724
21634	44726
21635	44727
21636	44729
21637	44731
21638	44739
21639	44740
21640	44741
21641	44742
21642	44745
21643	44746
21644	44747
21645	44748
21646	44749
21647	44752
21648	44753
21649	44754
21650	44757
21651	44758
21652	44759
21653	44760
21654	44762
21655	44764
21656	44765
21657	44766
21658	44767
21659	44771
21660	44772
21661	44775
21662	44778
21663	44784
21664	44785
21665	44786
21666	44787
21667	44788
21668	44790
21669	44796
21670	44797
21671	44802
21672	44803
21673	44805
21674	44808
21675	44812
21676	44813
21677	44815
21678	44817
21679	44818
21680	44827
21681	44828
21682	44831
21683	44832
21684	44836
21685	44838
21686	44841
21687	44842
21688	44845
21689	44848
21690	44849
21691	44856
21692	44864
21693	44868
21694	44870
21695	44871
21696	44879
21697	44880
21698	44882
21699	44883
21700	44887
21701	44891
21702	44892
21703	44895
21704	44897
21705	44902
21706	44903
21707	44907
21708	44915
21709	44916
21710	44918
21711	44926
21712	44927
21713	44929
21714	44930
21715	44932
21716	44935
21717	44936
21718	44937
21719	44939
21720	44940
21721	44942
21722	44943
21723	44947
21724	44949
21725	44950
21726	44951
21727	44954
21728	44962
21729	44967
21730	44969
21731	44970
21732	44972
21733	44976
21734	44980
21735	44983
21736	44986
21737	44987
21738	44989
21739	44992
21740	44997
21741	44999
21742	45000
21743	45001
21744	45003
21745	45006
21746	45007
21747	45008
21748	45012
21749	45014
21750	45015
21751	45016
21752	45017
21753	45019
21754	45022
21755	45023
21756	45027
21757	45028
21758	45031
21759	45033
21760	45037
21761	45041
21762	45042
21763	45044
21764	45046
21765	45049
21766	45051
21767	45053
21768	45055
21769	45056
21770	45058
21771	45059
21772	45061
21773	45062
21774	45067
21775	45068
21776	45070
21777	45072
21778	45076
21779	45081
21780	45082
21781	45085
21782	45086
21783	45089
21784	45090
21785	45091
21786	45092
21787	45093
21788	45095
21789	45098
21790	45099
21791	45100
21792	45103
21793	45104
21794	45105
21795	45107
21796	45111
21797	45113
21798	45118
21799	45119
21800	45122
21801	45124
21802	45127
21803	45129
21804	45134
21805	45135
21806	45139
21807	45146
21808	45148
21809	45149
21810	45155
21811	45156
21812	45159
21813	45160
21814	45162
21815	45164
21816	45165
21817	45166
21818	45167
21819	45169
21820	45170
21821	45171
21822	45177
21823	45178
21824	45179
21825	45180
21826	45181
21827	45182
21828	45183
21829	45188
21830	45189
21831	45190
21832	45191
21833	45198
21834	45201
21835	45203
21836	45204
21837	45205
21838	45210
21839	45211
21840	45212
21841	45215
21842	45218
21843	45220
21844	45221
21845	45223
21846	45226
21847	45235
21848	45237
21849	45239
21850	45240
21851	45242
21852	45245
21853	45247
21854	45255
21855	45256
21856	45257
21857	45258
21858	45259
21859	45262
21860	45264
21861	45266
21862	45267
21863	45268
21864	45269
21865	45270
21866	45274
21867	45275
21868	45276
21869	45277
21870	45278
21871	45279
21872	45280
21873	45283
21874	45284
21875	45286
21876	45287
21877	45288
21878	45289
21879	45290
21880	45291
21881	45293
21882	45295
21883	45298
21884	45301
21885	45303
21886	45304
21887	45305
21888	45306
21889	45307
21890	45308
21891	45312
21892	45314
21893	45316
21894	45322
21895	45323
21896	45327
21897	45329
21898	45331
21899	45332
21900	45334
21901	45336
21902	45338
21903	45339
21904	45341
21905	45342
21906	45347
21907	45349
21908	45351
21909	45352
21910	45353
21911	45354
21912	45355
21913	45356
21914	45357
21915	45359
21916	45361
21917	45363
21918	45365
21919	45366
21920	45368
21921	45369
21922	45370
21923	45371
21924	45374
21925	45377
21926	45381
21927	45382
21928	45383
21929	45386
21930	45387
21931	45389
21932	45391
21933	45394
21934	45395
21935	45396
21936	45397
21937	45398
21938	45399
21939	45400
21940	45401
21941	45403
21942	45405
21943	45406
21944	45407
21945	45409
21946	45411
21947	45416
21948	45421
21949	45425
21950	45426
21951	45430
21952	45432
21953	45433
21954	45434
21955	45435
21956	45437
21957	45438
21958	45440
21959	45441
21960	45444
21961	45445
21962	45446
21963	45449
21964	45450
21965	45454
21966	45455
21967	45456
21968	45459
21969	45461
21970	45466
21971	45468
21972	45470
21973	45471
21974	45475
21975	45478
21976	45479
21977	45480
21978	45484
21979	45490
21980	45491
21981	45496
21982	45497
21983	45500
21984	45508
21985	45509
21986	45510
21987	45511
21988	45513
21989	45514
21990	45515
21991	45516
21992	45521
21993	45522
21994	45524
21995	45527
21996	45531
21997	45533
21998	45534
21999	45539
22000	45540
22001	45542
22002	45544
22003	45546
22004	45551
22005	45556
22006	45557
22007	45559
22008	45560
22009	45561
22010	45562
22011	45565
22012	45566
22013	45574
22014	45575
22015	45576
22016	45577
22017	45580
22018	45588
22019	45590
22020	45591
22021	45594
22022	45595
22023	45596
22024	45599
22025	45602
22026	45605
22027	45606
22028	45607
22029	45608
22030	45609
22031	45612
22032	45615
22033	45617
22034	45618
22035	45619
22036	45621
22037	45624
22038	45626
22039	45627
22040	45629
22041	45630
22042	45632
22043	45634
22044	45635
22045	45642
22046	45643
22047	45644
22048	45650
22049	45651
22050	45657
22051	45659
22052	45662
22053	45664
22054	45668
22055	45669
22056	45671
22057	45672
22058	45674
22059	45678
22060	45681
22061	45682
22062	45685
22063	45689
22064	45691
22065	45693
22066	45694
22067	45695
22068	45696
22069	45697
22070	45701
22071	45704
22072	45709
22073	45711
22074	45714
22075	45715
22076	45716
22077	45717
22078	45718
22079	45719
22080	45720
22081	45721
22082	45723
22083	45726
22084	45730
22085	45733
22086	45734
22087	45735
22088	45736
22089	45737
22090	45739
22091	45745
22092	45746
22093	45747
22094	45748
22095	45750
22096	45759
22097	45761
22098	45763
22099	45765
22100	45767
22101	45770
22102	45771
22103	45774
22104	45775
22105	45778
22106	45779
22107	45780
22108	45783
22109	45785
22110	45791
22111	45797
22112	45801
22113	45804
22114	45809
22115	45811
22116	45812
22117	45817
22118	45821
22119	45823
22120	45824
22121	45827
22122	45828
22123	45829
22124	45830
22125	45831
22126	45833
22127	45835
22128	45836
22129	45837
22130	45839
22131	45844
22132	45845
22133	45846
22134	45849
22135	45853
22136	45854
22137	45855
22138	45857
22139	45858
22140	45859
22141	45860
22142	45862
22143	45866
22144	45867
22145	45868
22146	45869
22147	45872
22148	45874
22149	45877
22150	45879
22151	45883
22152	45885
22153	45887
22154	45890
22155	45891
22156	45892
22157	45894
22158	45901
22159	45903
22160	45904
22161	45905
22162	45910
22163	45911
22164	45918
22165	45926
22166	45929
22167	45932
22168	45936
22169	45937
22170	45939
22171	45940
22172	45942
22173	45944
22174	45946
22175	45947
22176	45948
22177	45958
22178	45963
22179	45964
22180	45965
22181	45966
22182	45968
22183	45969
22184	45970
22185	45971
22186	45973
22187	45974
22188	45979
22189	45981
22190	45986
22191	45989
22192	45991
22193	45992
22194	45995
22195	45998
22196	45999
22197	46001
22198	46004
22199	46006
22200	46008
22201	46010
22202	46015
22203	46022
22204	46024
22205	46026
22206	46029
22207	46033
22208	46036
22209	46039
22210	46040
22211	46044
22212	46048
22213	46050
22214	46057
22215	46060
22216	46062
22217	46063
22218	46065
22219	46068
22220	46069
22221	46071
22222	46072
22223	46076
22224	46077
22225	46079
22226	46084
22227	46086
22228	46095
22229	46096
22230	46101
22231	46102
22232	46104
22233	46106
22234	46107
22235	46112
22236	46113
22237	46116
22238	46118
22239	46119
22240	46121
22241	46132
22242	46133
22243	46135
22244	46136
22245	46142
22246	46146
22247	46152
22248	46160
22249	46161
22250	46162
22251	46163
22252	46164
22253	46167
22254	46169
22255	46175
22256	46176
22257	46178
22258	46180
22259	46181
22260	46184
22261	46185
22262	46187
22263	46191
22264	46192
22265	46194
22266	46196
22267	46198
22268	46199
22269	46207
22270	46210
22271	46211
22272	46212
22273	46214
22274	46215
22275	46217
22276	46220
22277	46221
22278	46222
22279	46228
22280	46229
22281	46233
22282	46234
22283	46236
22284	46237
22285	46239
22286	46244
22287	46247
22288	46250
22289	46251
22290	46253
22291	46255
22292	46257
22293	46258
22294	46259
22295	46261
22296	46262
22297	46263
22298	46264
22299	46267
22300	46268
22301	46270
22302	46271
22303	46275
22304	46276
22305	46279
22306	46280
22307	46281
22308	46282
22309	46283
22310	46284
22311	46285
22312	46286
22313	46288
22314	46295
22315	46296
22316	46297
22317	46301
22318	46302
22319	46303
22320	46305
22321	46306
22322	46308
22323	46311
22324	46319
22325	46320
22326	46323
22327	46324
22328	46325
22329	46326
22330	46327
22331	46328
22332	46332
22333	46334
22334	46335
22335	46338
22336	46339
22337	46342
22338	46346
22339	46348
22340	46349
22341	46351
22342	46353
22343	46354
22344	46356
22345	46357
22346	46359
22347	46367
22348	46369
22349	46370
22350	46371
22351	46372
22352	46376
22353	46381
22354	46382
22355	46386
22356	46388
22357	46390
22358	46391
22359	46392
22360	46395
22361	46396
22362	46398
22363	46400
22364	46406
22365	46408
22366	46410
22367	46414
22368	46415
22369	46416
22370	46417
22371	46418
22372	46419
22373	46421
22374	46423
22375	46424
22376	46425
22377	46426
22378	46430
22379	46434
22380	46437
22381	46438
22382	46439
22383	46442
22384	46446
22385	46449
22386	46452
22387	46453
22388	46454
22389	46456
22390	46457
22391	46460
22392	46463
22393	46466
22394	46467
22395	46473
22396	46474
22397	46475
22398	46477
22399	46483
22400	46487
22401	46489
22402	46490
22403	46492
22404	46494
22405	46496
22406	46497
22407	46499
22408	46505
22409	46508
22410	46509
22411	46510
22412	46512
22413	46514
22414	46516
22415	46518
22416	46519
22417	46520
22418	46522
22419	46523
22420	46527
22421	46528
22422	46531
22423	46533
22424	46534
22425	46536
22426	46537
22427	46544
22428	46545
22429	46547
22430	46550
22431	46551
22432	46555
22433	46557
22434	46559
22435	46560
22436	46561
22437	46562
22438	46563
22439	46568
22440	46569
22441	46572
22442	46574
22443	46575
22444	46576
22445	46581
22446	46583
22447	46585
22448	46586
22449	46587
22450	46589
22451	46590
22452	46592
22453	46595
22454	46597
22455	46599
22456	46602
22457	46603
22458	46604
22459	46605
22460	46606
22461	46607
22462	46610
22463	46611
22464	46612
22465	46616
22466	46617
22467	46619
22468	46620
22469	46628
22470	46630
22471	46633
22472	46639
22473	46643
22474	46645
22475	46648
22476	46650
22477	46651
22478	46652
22479	46654
22480	46657
22481	46659
22482	46663
22483	46665
22484	46666
22485	46667
22486	46669
22487	46670
22488	46671
22489	46672
22490	46673
22491	46674
22492	46676
22493	46678
22494	46682
22495	46687
22496	46689
22497	46691
22498	46696
22499	46699
22500	46705
22501	46707
22502	46708
22503	46709
22504	46711
22505	46713
22506	46714
22507	46716
22508	46717
22509	46718
22510	46719
22511	46720
22512	46722
22513	46726
22514	46728
22515	46729
22516	46730
22517	46732
22518	46733
22519	46734
22520	46735
22521	46736
22522	46740
22523	46744
22524	46746
22525	46747
22526	46750
22527	46753
22528	46754
22529	46761
22530	46763
22531	46764
22532	46765
22533	46766
22534	46767
22535	46769
22536	46770
22537	46772
22538	46774
22539	46775
22540	46777
22541	46778
22542	46780
22543	46781
22544	46784
22545	46785
22546	46786
22547	46787
22548	46788
22549	46792
22550	46793
22551	46795
22552	46798
22553	46800
22554	46801
22555	46803
22556	46804
22557	46809
22558	46810
22559	46812
22560	46813
22561	46814
22562	46817
22563	46818
22564	46822
22565	46823
22566	46826
22567	46827
22568	46828
22569	46830
22570	46834
22571	46836
22572	46837
22573	46840
22574	46841
22575	46844
22576	46845
22577	46848
22578	46849
22579	46850
22580	46852
22581	46853
22582	46855
22583	46856
22584	46859
22585	46862
22586	46863
22587	46865
22588	46866
22589	46867
22590	46868
22591	46870
22592	46871
22593	46872
22594	46877
22595	46879
22596	46880
22597	46881
22598	46883
22599	46885
22600	46888
22601	46892
22602	46895
22603	46901
22604	46902
22605	46909
22606	46910
22607	46912
22608	46913
22609	46915
22610	46916
22611	46918
22612	46922
22613	46924
22614	46925
22615	46926
22616	46929
22617	46930
22618	46933
22619	46939
22620	46941
22621	46945
22622	46946
22623	46947
22624	46953
22625	46955
22626	46956
22627	46958
22628	46962
22629	46966
22630	46967
22631	46969
22632	46971
22633	46972
22634	46973
22635	46974
22636	46982
22637	46983
22638	46986
22639	46988
22640	46995
22641	46996
22642	46998
22643	47000
22644	47007
22645	47008
22646	47013
22647	47018
22648	47020
22649	47021
22650	47024
22651	47026
22652	47028
22653	47029
22654	47030
22655	47041
22656	47042
22657	47043
22658	47045
22659	47046
22660	47051
22661	47052
22662	47053
22663	47056
22664	47057
22665	47060
22666	47061
22667	47064
22668	47065
22669	47066
22670	47067
22671	47069
22672	47070
22673	47071
22674	47075
22675	47076
22676	47077
22677	47078
22678	47079
22679	47082
22680	47083
22681	47084
22682	47087
22683	47088
22684	47089
22685	47090
22686	47093
22687	47095
22688	47096
22689	47097
22690	47100
22691	47101
22692	47103
22693	47105
22694	47106
22695	47107
22696	47108
22697	47110
22698	47111
22699	47112
22700	47113
22701	47115
22702	47117
22703	47118
22704	47119
22705	47120
22706	47122
22707	47125
22708	47126
22709	47130
22710	47132
22711	47133
22712	47135
22713	47136
22714	47137
22715	47138
22716	47141
22717	47142
22718	47145
22719	47147
22720	47156
22721	47158
22722	47161
22723	47163
22724	47167
22725	47168
22726	47169
22727	47171
22728	47172
22729	47175
22730	47176
22731	47177
22732	47180
22733	47185
22734	47186
22735	47188
22736	47191
22737	47193
22738	47194
22739	47195
22740	47196
22741	47197
22742	47200
22743	47202
22744	47204
22745	47205
22746	47206
22747	47209
22748	47213
22749	47215
22750	47216
22751	47217
22752	47218
22753	47219
22754	47221
22755	47224
22756	47225
22757	47227
22758	47228
22759	47231
22760	47232
22761	47234
22762	47236
22763	47243
22764	47245
22765	47246
22766	47248
22767	47252
22768	47253
22769	47254
22770	47256
22771	47257
22772	47258
22773	47259
22774	47263
22775	47265
22776	47269
22777	47270
22778	47271
22779	47275
22780	47276
22781	47278
22782	47282
22783	47283
22784	47286
22785	47287
22786	47288
22787	47292
22788	47297
22789	47298
22790	47299
22791	47303
22792	47306
22793	47307
22794	47309
22795	47311
22796	47312
22797	47316
22798	47318
22799	47320
22800	47321
22801	47323
22802	47325
22803	47326
22804	47327
22805	47329
22806	47334
22807	47335
22808	47336
22809	47337
22810	47338
22811	47339
22812	47344
22813	47345
22814	47346
22815	47348
22816	47349
22817	47350
22818	47351
22819	47352
22820	47358
22821	47359
22822	47360
22823	47361
22824	47362
22825	47363
22826	47366
22827	47368
22828	47370
22829	47371
22830	47372
22831	47374
22832	47375
22833	47378
22834	47381
22835	47384
22836	47385
22837	47386
22838	47388
22839	47391
22840	47393
22841	47395
22842	47396
22843	47397
22844	47398
22845	47399
22846	47400
22847	47401
22848	47403
22849	47404
22850	47405
22851	47411
22852	47412
22853	47413
22854	47415
22855	47416
22856	47417
22857	47418
22858	47420
22859	47421
22860	47423
22861	47426
22862	47427
22863	47428
22864	47430
22865	47431
22866	47434
22867	47435
22868	47437
22869	47441
22870	47442
22871	47443
22872	47446
22873	47447
22874	47448
22875	47451
22876	47452
22877	47455
22878	47456
22879	47457
22880	47459
22881	47461
22882	47463
22883	47465
22884	47466
22885	47467
22886	47469
22887	47470
22888	47472
22889	47473
22890	47475
22891	47477
22892	47483
22893	47484
22894	47486
22895	47487
22896	47488
22897	47489
22898	47493
22899	47495
22900	47500
22901	47501
22902	47504
22903	47505
22904	47510
22905	47514
22906	47515
22907	47517
22908	47523
22909	47526
22910	47529
22911	47530
22912	47532
22913	47534
22914	47536
22915	47538
22916	47540
22917	47542
22918	47544
22919	47547
22920	47550
22921	47551
22922	47554
22923	47557
22924	47559
22925	47564
22926	47569
22927	47570
22928	47571
22929	47576
22930	47577
22931	47578
22932	47579
22933	47584
22934	47585
22935	47588
22936	47597
22937	47598
22938	47599
22939	47600
22940	47601
22941	47606
22942	47610
22943	47611
22944	47612
22945	47615
22946	47620
22947	47621
22948	47623
22949	47624
22950	47625
22951	47627
22952	47628
22953	47635
22954	47637
22955	47641
22956	47642
22957	47644
22958	47645
22959	47646
22960	47647
22961	47648
22962	47649
22963	47650
22964	47652
22965	47653
22966	47657
22967	47660
22968	47661
22969	47663
22970	47664
22971	47666
22972	47669
22973	47671
22974	47672
22975	47675
22976	47676
22977	47677
22978	47678
22979	47679
22980	47680
22981	47683
22982	47686
22983	47688
22984	47689
22985	47690
22986	47691
22987	47692
22988	47693
22989	47697
22990	47698
22991	47704
22992	47707
22993	47708
22994	47709
22995	47712
22996	47714
22997	47715
22998	47720
22999	47721
23000	47722
23001	47725
23002	47728
23003	47729
23004	47730
23005	47736
23006	47737
23007	47738
23008	47744
23009	47749
23010	47750
23011	47751
23012	47755
23013	47758
23014	47760
23015	47761
23016	47762
23017	47763
23018	47765
23019	47766
23020	47767
23021	47770
23022	47771
23023	47776
23024	47781
23025	47782
23026	47783
23027	47792
23028	47798
23029	47803
23030	47804
23031	47809
23032	47811
23033	47813
23034	47814
23035	47815
23036	47816
23037	47820
23038	47825
23039	47827
23040	47829
23041	47830
23042	47831
23043	47832
23044	47833
23045	47834
23046	47835
23047	47836
23048	47837
23049	47839
23050	47840
23051	47842
23052	47845
23053	47846
23054	47847
23055	47848
23056	47853
23057	47854
23058	47856
23059	47859
23060	47862
23061	47863
23062	47864
23063	47867
23064	47868
23065	47869
23066	47872
23067	47874
23068	47875
23069	47878
23070	47879
23071	47881
23072	47885
23073	47889
23074	47891
23075	47892
23076	47893
23077	47895
23078	47896
23079	47898
23080	47899
23081	47901
23082	47904
23083	47905
23084	47906
23085	47907
23086	47908
23087	47911
23088	47916
23089	47917
23090	47919
23091	47920
23092	47925
23093	47927
23094	47928
23095	47937
23096	47938
23097	47940
23098	47941
23099	47944
23100	47945
23101	47946
23102	47949
23103	47951
23104	47952
23105	47953
23106	47958
23107	47963
23108	47964
23109	47966
23110	47967
23111	47968
23112	47972
23113	47974
23114	47975
23115	47976
23116	47977
23117	47978
23118	47979
23119	47981
23120	47982
23121	47983
23122	47984
23123	47985
23124	47987
23125	47989
23126	47991
23127	47992
23128	47998
23129	47999
23130	48001
23131	48006
23132	48008
23133	48010
23134	48017
23135	48019
23136	48021
23137	48023
23138	48025
23139	48026
23140	48027
23141	48030
23142	48031
23143	48033
23144	48037
23145	48038
23146	48039
23147	48041
23148	48043
23149	48044
23150	48047
23151	48049
23152	48051
23153	48054
23154	48059
23155	48060
23156	48066
23157	48067
23158	48069
23159	48070
23160	48073
23161	48075
23162	48076
23163	48078
23164	48080
23165	48081
23166	48083
23167	48084
23168	48086
23169	48088
23170	48089
23171	48091
23172	48092
23173	48096
23174	48099
23175	48102
23176	48107
23177	48110
23178	48113
23179	48114
23180	48115
23181	48116
23182	48117
23183	48122
23184	48123
23185	48124
23186	48125
23187	48127
23188	48128
23189	48129
23190	48131
23191	48132
23192	48133
23193	48135
23194	48138
23195	48139
23196	48140
23197	48141
23198	48143
23199	48147
23200	48152
23201	48155
23202	48156
23203	48157
23204	48158
23205	48161
23206	48163
23207	48164
23208	48165
23209	48166
23210	48169
23211	48170
23212	48172
23213	48174
23214	48175
23215	48176
23216	48178
23217	48179
23218	48180
23219	48181
23220	48182
23221	48183
23222	48186
23223	48187
23224	48188
23225	48189
23226	48192
23227	48194
23228	48196
23229	48198
23230	48200
23231	48202
23232	48203
23233	48204
23234	48205
23235	48207
23236	48208
23237	48210
23238	48211
23239	48212
23240	48214
23241	48216
23242	48218
23243	48221
23244	48222
23245	48226
23246	48227
23247	48228
23248	48230
23249	48231
23250	48232
23251	48233
23252	48234
23253	48235
23254	48236
23255	48238
23256	48240
23257	48241
23258	48245
23259	48246
23260	48247
23261	48248
23262	48249
23263	48251
23264	48254
23265	48255
23266	48259
23267	48261
23268	48264
23269	48267
23270	48271
23271	48274
23272	48275
23273	48283
23274	48284
23275	48285
23276	48287
23277	48290
23278	48291
23279	48292
23280	48293
23281	48294
23282	48297
23283	48303
23284	48304
23285	48306
23286	48308
23287	48309
23288	48313
23289	48315
23290	48316
23291	48318
23292	48323
23293	48325
23294	48326
23295	48327
23296	48328
23297	48330
23298	48332
23299	48333
23300	48335
23301	48337
23302	48339
23303	48342
23304	48344
23305	48348
23306	48350
23307	48353
23308	48354
23309	48356
23310	48357
23311	48359
23312	48360
23313	48361
23314	48363
23315	48365
23316	48368
23317	48373
23318	48377
23319	48378
23320	48380
23321	48381
23322	48387
23323	48389
23324	48390
23325	48391
23326	48394
23327	48398
23328	48401
23329	48403
23330	48404
23331	48405
23332	48406
23333	48408
23334	48409
23335	48410
23336	48412
23337	48413
23338	48415
23339	48417
23340	48418
23341	48425
23342	48426
23343	48427
23344	48430
23345	48433
23346	48435
23347	48440
23348	48441
23349	48443
23350	48444
23351	48447
23352	48449
23353	48450
23354	48451
23355	48452
23356	48453
23357	48454
23358	48456
23359	48458
23360	48459
23361	48461
23362	48462
23363	48466
23364	48467
23365	48468
23366	48470
23367	48471
23368	48474
23369	48475
23370	48476
23371	48477
23372	48479
23373	48482
23374	48489
23375	48490
23376	48493
23377	48495
23378	48498
23379	48500
23380	48501
23381	48503
23382	48504
23383	48506
23384	48508
23385	48510
23386	48517
23387	48518
23388	48519
23389	48520
23390	48522
23391	48523
23392	48527
23393	48528
23394	48530
23395	48532
23396	48533
23397	48536
23398	48539
23399	48543
23400	48544
23401	48545
23402	48547
23403	48549
23404	48551
23405	48552
23406	48553
23407	48557
23408	48560
23409	48561
23410	48562
23411	48565
23412	48567
23413	48570
23414	48573
23415	48577
23416	48587
23417	48589
23418	48590
23419	48592
23420	48595
23421	48598
23422	48600
23423	48602
23424	48603
23425	48605
23426	48606
23427	48612
23428	48613
23429	48615
23430	48618
23431	48620
23432	48623
23433	48625
23434	48627
23435	48632
23436	48633
23437	48635
23438	48636
23439	48637
23440	48640
23441	48646
23442	48651
23443	48656
23444	48657
23445	48658
23446	48659
23447	48660
23448	48661
23449	48663
23450	48664
23451	48669
23452	48670
23453	48672
23454	48677
23455	48678
23456	48681
23457	48682
23458	48683
23459	48684
23460	48686
23461	48690
23462	48691
23463	48692
23464	48693
23465	48694
23466	48695
23467	48696
23468	48700
23469	48702
23470	48703
23471	48706
23472	48707
23473	48708
23474	48709
23475	48714
23476	48716
23477	48717
23478	48720
23479	48725
23480	48737
23481	48739
23482	48740
23483	48742
23484	48747
23485	48750
23486	48752
23487	48753
23488	48755
23489	48759
23490	48764
23491	48767
23492	48769
23493	48770
23494	48772
23495	48774
23496	48776
23497	48777
23498	48778
